state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
ARKANSAS,BENTON,2016,AR,05007,US PRESIDENT,OTHER,OTHER,7948.0,96824,20260225,TOTAL
ARKANSAS,PULASKI,2016,AR,05119,US PRESIDENT,DONALD TRUMP,REPUBLICAN,61257.0,159776,20260225,TOTAL
ARKANSAS,PULASKI,2016,AR,05119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89574.0,159776,20260225,TOTAL
ARKANSAS,PULASKI,2016,AR,05119,US PRESIDENT,OTHER,OTHER,8945.0,159776,20260225,TOTAL
ARKANSAS,SALINE,2016,AR,05125,US PRESIDENT,DONALD TRUMP,REPUBLICAN,35863.0,52100,20260225,TOTAL
ARKANSAS,SALINE,2016,AR,05125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13256.0,52100,20260225,TOTAL
ARKANSAS,SALINE,2016,AR,05125,US PRESIDENT,OTHER,OTHER,2981.0,52100,20260225,TOTAL
ARKANSAS,WASHINGTON,2016,AR,05143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,41476.0,81861,20260225,TOTAL
ARKANSAS,WASHINGTON,2016,AR,05143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33366.0,81861,20260225,TOTAL
ARKANSAS,WASHINGTON,2016,AR,05143,US PRESIDENT,OTHER,OTHER,7019.0,81861,20260225,TOTAL
CALIFORNIA,ALAMEDA,2016,CA,06001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,95922.0,654266,20260225,TOTAL
CALIFORNIA,ALAMEDA,2016,CA,06001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,514842.0,654266,20260225,TOTAL
CALIFORNIA,ALAMEDA,2016,CA,06001,US PRESIDENT,OTHER,OTHER,43502.0,654266,20260225,TOTAL
CALIFORNIA,BUTTE,2016,CA,06007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,45144.0,95564,20260225,TOTAL
CALIFORNIA,BUTTE,2016,CA,06007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,41567.0,95564,20260225,TOTAL
CALIFORNIA,BUTTE,2016,CA,06007,US PRESIDENT,OTHER,OTHER,8853.0,95564,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2016,CA,06013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,115956.0,466175,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2016,CA,06013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,319287.0,466175,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2016,CA,06013,US PRESIDENT,OTHER,OTHER,30932.0,466175,20260225,TOTAL
CALIFORNIA,EL DORADO,2016,CA,06017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,49247.0,93591,20260225,TOTAL
CALIFORNIA,EL DORADO,2016,CA,06017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,36404.0,93591,20260225,TOTAL
CALIFORNIA,EL DORADO,2016,CA,06017,US PRESIDENT,OTHER,OTHER,7940.0,93591,20260225,TOTAL
CALIFORNIA,FRESNO,2016,CA,06019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,124049.0,282319,20260225,TOTAL
CALIFORNIA,FRESNO,2016,CA,06019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,141341.0,282319,20260225,TOTAL
CALIFORNIA,FRESNO,2016,CA,06019,US PRESIDENT,OTHER,OTHER,16929.0,282319,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2016,CA,06023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,18373.0,59246,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2016,CA,06023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33200.0,59246,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2016,CA,06023,US PRESIDENT,OTHER,OTHER,7673.0,59246,20260225,TOTAL
CALIFORNIA,IMPERIAL,2016,CA,06025,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12704.0,48091,20260225,TOTAL
CALIFORNIA,IMPERIAL,2016,CA,06025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32667.0,48091,20260225,TOTAL
CALIFORNIA,IMPERIAL,2016,CA,06025,US PRESIDENT,OTHER,OTHER,2720.0,48091,20260225,TOTAL
CALIFORNIA,KERN,2016,CA,06029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,129584.0,244163,20260225,TOTAL
CALIFORNIA,KERN,2016,CA,06029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,98689.0,244163,20260225,TOTAL
CALIFORNIA,KERN,2016,CA,06029,US PRESIDENT,OTHER,OTHER,15890.0,244163,20260225,TOTAL
CALIFORNIA,KINGS,2016,CA,06031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,18093.0,33915,20260225,TOTAL
CALIFORNIA,KINGS,2016,CA,06031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13617.0,33915,20260225,TOTAL
CALIFORNIA,KINGS,2016,CA,06031,US PRESIDENT,OTHER,OTHER,2205.0,33915,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2016,CA,06037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,769743.0,3434308,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2016,CA,06037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2464364.0,3434308,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2016,CA,06037,US PRESIDENT,OTHER,OTHER,200201.0,3434308,20260225,TOTAL
CALIFORNIA,MADERA,2016,CA,06039,US PRESIDENT,DONALD TRUMP,REPUBLICAN,23357.0,43112,20260225,TOTAL
CALIFORNIA,MADERA,2016,CA,06039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17029.0,43112,20260225,TOTAL
CALIFORNIA,MADERA,2016,CA,06039,US PRESIDENT,OTHER,OTHER,2726.0,43112,20260225,TOTAL
CALIFORNIA,MARIN,2016,CA,06041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21771.0,139273,20260225,TOTAL
CALIFORNIA,MARIN,2016,CA,06041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,108707.0,139273,20260225,TOTAL
CALIFORNIA,MARIN,2016,CA,06041,US PRESIDENT,OTHER,OTHER,8795.0,139273,20260225,TOTAL
CALIFORNIA,MERCED,2016,CA,06047,US PRESIDENT,DONALD TRUMP,REPUBLICAN,28725.0,70789,20260225,TOTAL
CALIFORNIA,MERCED,2016,CA,06047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,37317.0,70789,20260225,TOTAL
CALIFORNIA,MERCED,2016,CA,06047,US PRESIDENT,OTHER,OTHER,4747.0,70789,20260225,TOTAL
CALIFORNIA,NAPA,2016,CA,06055,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17411.0,61372,20260225,TOTAL
CALIFORNIA,NAPA,2016,CA,06055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39199.0,61372,20260225,TOTAL
CALIFORNIA,NAPA,2016,CA,06055,US PRESIDENT,OTHER,OTHER,4762.0,61372,20260225,TOTAL
CALIFORNIA,ORANGE,2016,CA,06059,US PRESIDENT,DONALD TRUMP,REPUBLICAN,507148.0,1197521,20260225,TOTAL
CALIFORNIA,ORANGE,2016,CA,06059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,609961.0,1197521,20260225,TOTAL
CALIFORNIA,ORANGE,2016,CA,06059,US PRESIDENT,OTHER,OTHER,80412.0,1197521,20260225,TOTAL
CALIFORNIA,PLACER,2016,CA,06061,US PRESIDENT,DONALD TRUMP,REPUBLICAN,95138.0,182839,20260225,TOTAL
CALIFORNIA,PLACER,2016,CA,06061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,73509.0,182839,20260225,TOTAL
CALIFORNIA,PLACER,2016,CA,06061,US PRESIDENT,OTHER,OTHER,14192.0,182839,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2016,CA,06065,US PRESIDENT,DONALD TRUMP,REPUBLICAN,333243.0,751391,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2016,CA,06065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,373695.0,751391,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2016,CA,06065,US PRESIDENT,OTHER,OTHER,44453.0,751391,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2016,CA,06067,US PRESIDENT,DONALD TRUMP,REPUBLICAN,189789.0,559330,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2016,CA,06067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,326023.0,559330,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2016,CA,06067,US PRESIDENT,OTHER,OTHER,43518.0,559330,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2016,CA,06071,US PRESIDENT,DONALD TRUMP,REPUBLICAN,271240.0,653983,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2016,CA,06071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,340833.0,653983,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2016,CA,06071,US PRESIDENT,OTHER,OTHER,41910.0,653983,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2016,CA,06073,US PRESIDENT,DONALD TRUMP,REPUBLICAN,477766.0,1306400,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2016,CA,06073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,735476.0,1306400,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2016,CA,06073,US PRESIDENT,OTHER,OTHER,93158.0,1306400,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2016,CA,06075,US PRESIDENT,DONALD TRUMP,REPUBLICAN,37688.0,405792,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2016,CA,06075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,345084.0,405792,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2016,CA,06075,US PRESIDENT,OTHER,OTHER,23020.0,405792,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2016,CA,06077,US PRESIDENT,DONALD TRUMP,REPUBLICAN,88936.0,224166,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2016,CA,06077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121124.0,224166,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2016,CA,06077,US PRESIDENT,OTHER,OTHER,14106.0,224166,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2016,CA,06079,US PRESIDENT,DONALD TRUMP,REPUBLICAN,56164.0,135009,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2016,CA,06079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,67107.0,135009,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2016,CA,06079,US PRESIDENT,OTHER,OTHER,11738.0,135009,20260225,TOTAL
CALIFORNIA,SAN MATEO,2016,CA,06081,US PRESIDENT,DONALD TRUMP,REPUBLICAN,57929.0,314384,20260225,TOTAL
CALIFORNIA,SAN MATEO,2016,CA,06081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,237882.0,314384,20260225,TOTAL
CALIFORNIA,SAN MATEO,2016,CA,06081,US PRESIDENT,OTHER,OTHER,18573.0,314384,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2016,CA,06083,US PRESIDENT,DONALD TRUMP,REPUBLICAN,56365.0,176786,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2016,CA,06083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,107142.0,176786,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2016,CA,06083,US PRESIDENT,OTHER,OTHER,13279.0,176786,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2016,CA,06085,US PRESIDENT,DONALD TRUMP,REPUBLICAN,144826.0,703709,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2016,CA,06085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,511684.0,703709,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2016,CA,06085,US PRESIDENT,OTHER,OTHER,47199.0,703709,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2016,CA,06087,US PRESIDENT,DONALD TRUMP,REPUBLICAN,22438.0,128821,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2016,CA,06087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,95249.0,128821,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2016,CA,06087,US PRESIDENT,OTHER,OTHER,11134.0,128821,20260225,TOTAL
CALIFORNIA,SHASTA,2016,CA,06089,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51778.0,80053,20260225,TOTAL
CALIFORNIA,SHASTA,2016,CA,06089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22301.0,80053,20260225,TOTAL
CALIFORNIA,SHASTA,2016,CA,06089,US PRESIDENT,OTHER,OTHER,5974.0,80053,20260225,TOTAL
CALIFORNIA,SOLANO,2016,CA,06095,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51920.0,166113,20260225,TOTAL
CALIFORNIA,SOLANO,2016,CA,06095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,102360.0,166113,20260225,TOTAL
CALIFORNIA,SOLANO,2016,CA,06095,US PRESIDENT,OTHER,OTHER,11833.0,166113,20260225,TOTAL
CALIFORNIA,SONOMA,2016,CA,06097,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51408.0,231253,20260225,TOTAL
CALIFORNIA,SONOMA,2016,CA,06097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,160435.0,231253,20260225,TOTAL
CALIFORNIA,SONOMA,2016,CA,06097,US PRESIDENT,OTHER,OTHER,19410.0,231253,20260225,TOTAL
CALIFORNIA,STANISLAUS,2016,CA,06099,US PRESIDENT,DONALD TRUMP,REPUBLICAN,78494.0,172146,20260225,TOTAL
CALIFORNIA,STANISLAUS,2016,CA,06099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,81647.0,172146,20260225,TOTAL
CALIFORNIA,STANISLAUS,2016,CA,06099,US PRESIDENT,OTHER,OTHER,12005.0,172146,20260225,TOTAL
CALIFORNIA,TULARE,2016,CA,06107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,58299.0,112334,20260225,TOTAL
CALIFORNIA,TULARE,2016,CA,06107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,47585.0,112334,20260225,TOTAL
CALIFORNIA,TULARE,2016,CA,06107,US PRESIDENT,OTHER,OTHER,6450.0,112334,20260225,TOTAL
CALIFORNIA,VENTURA,2016,CA,06111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,132323.0,351726,20260225,TOTAL
CALIFORNIA,VENTURA,2016,CA,06111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,194402.0,351726,20260225,TOTAL
CALIFORNIA,VENTURA,2016,CA,06111,US PRESIDENT,OTHER,OTHER,25001.0,351726,20260225,TOTAL
CALIFORNIA,YOLO,2016,CA,06113,US PRESIDENT,DONALD TRUMP,REPUBLICAN,20739.0,82090,20260225,TOTAL
CALIFORNIA,YOLO,2016,CA,06113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,54752.0,82090,20260225,TOTAL
CALIFORNIA,YOLO,2016,CA,06113,US PRESIDENT,OTHER,OTHER,6599.0,82090,20260225,TOTAL
COLORADO,EL PASO,2016,CO,08041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,179228.0,318967,20260225,TOTAL
COLORADO,EL PASO,2016,CO,08041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,108010.0,318967,20260225,TOTAL
COLORADO,EL PASO,2016,CO,08041,US PRESIDENT,OTHER,OTHER,31729.0,318967,20260225,TOTAL
COLORADO,LARIMER,2016,CO,08069,US PRESIDENT,DONALD TRUMP,REPUBLICAN,83430.0,195980,20260225,TOTAL
COLORADO,LARIMER,2016,CO,08069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,93113.0,195980,20260225,TOTAL
COLORADO,LARIMER,2016,CO,08069,US PRESIDENT,OTHER,OTHER,19437.0,195980,20260225,TOTAL
COLORADO,WELD,2016,CO,08123,US PRESIDENT,DONALD TRUMP,REPUBLICAN,76651.0,135428,20260225,TOTAL
COLORADO,WELD,2016,CO,08123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,46519.0,135428,20260225,TOTAL
COLORADO,WELD,2016,CO,08123,US PRESIDENT,OTHER,OTHER,12258.0,135428,20260225,TOTAL
CONNECTICUT,FAIRFIELD,2016,CT,09001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,160077.0,421209,20260225,TOTAL
CONNECTICUT,FAIRFIELD,2016,CT,09001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,243852.0,421209,20260225,TOTAL
CONNECTICUT,FAIRFIELD,2016,CT,09001,US PRESIDENT,OTHER,OTHER,17280.0,421209,20260225,TOTAL
CONNECTICUT,HARTFORD,2016,CT,09003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,148173.0,406864,20260225,TOTAL
CONNECTICUT,HARTFORD,2016,CT,09003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,240403.0,406864,20260225,TOTAL
CONNECTICUT,HARTFORD,2016,CT,09003,US PRESIDENT,OTHER,OTHER,18288.0,406864,20260225,TOTAL
CONNECTICUT,LITCHFIELD,2016,CT,09005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,53051.0,97442,20260225,TOTAL
CONNECTICUT,LITCHFIELD,2016,CT,09005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39775.0,97442,20260225,TOTAL
CONNECTICUT,LITCHFIELD,2016,CT,09005,US PRESIDENT,OTHER,OTHER,4616.0,97442,20260225,TOTAL
CONNECTICUT,MIDDLESEX,2016,CT,09007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,38867.0,88624,20260225,TOTAL
CONNECTICUT,MIDDLESEX,2016,CT,09007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,45357.0,88624,20260225,TOTAL
CONNECTICUT,MIDDLESEX,2016,CT,09007,US PRESIDENT,OTHER,OTHER,4400.0,88624,20260225,TOTAL
CONNECTICUT,NEW HAVEN,2016,CT,09009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,159048.0,379006,20260225,TOTAL
CONNECTICUT,NEW HAVEN,2016,CT,09009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,205609.0,379006,20260225,TOTAL
CONNECTICUT,NEW HAVEN,2016,CT,09009,US PRESIDENT,OTHER,OTHER,14349.0,379006,20260225,TOTAL
CONNECTICUT,NEW LONDON,2016,CT,09011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,54058.0,123528,20260225,TOTAL
CONNECTICUT,NEW LONDON,2016,CT,09011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62278.0,123528,20260225,TOTAL
CONNECTICUT,NEW LONDON,2016,CT,09011,US PRESIDENT,OTHER,OTHER,7192.0,123528,20260225,TOTAL
CONNECTICUT,TOLLAND,2016,CT,09013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,34194.0,77424,20260225,TOTAL
CONNECTICUT,TOLLAND,2016,CT,09013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,38506.0,77424,20260225,TOTAL
CONNECTICUT,TOLLAND,2016,CT,09013,US PRESIDENT,OTHER,OTHER,4724.0,77424,20260225,TOTAL
CONNECTICUT,WINDHAM,2016,CT,09015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25747.0,50823,20260225,TOTAL
CONNECTICUT,WINDHAM,2016,CT,09015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21792.0,50823,20260225,TOTAL
CONNECTICUT,WINDHAM,2016,CT,09015,US PRESIDENT,OTHER,OTHER,3284.0,50823,20260225,TOTAL
DELAWARE,KENT,2016,DE,10001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,36991.0,74598,20260225,TOTAL
DELAWARE,KENT,2016,DE,10001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33351.0,74598,20260225,TOTAL
DELAWARE,KENT,2016,DE,10001,US PRESIDENT,OTHER,OTHER,4256.0,74598,20260225,TOTAL
DELAWARE,NEW CASTLE,2016,DE,10003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,85525.0,262391,20260225,TOTAL
DELAWARE,NEW CASTLE,2016,DE,10003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,162919.0,262391,20260225,TOTAL
DELAWARE,NEW CASTLE,2016,DE,10003,US PRESIDENT,OTHER,OTHER,13947.0,262391,20260225,TOTAL
DELAWARE,SUSSEX,2016,DE,10005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,62611.0,106008,20260225,TOTAL
DELAWARE,SUSSEX,2016,DE,10005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39333.0,106008,20260225,TOTAL
DELAWARE,SUSSEX,2016,DE,10005,US PRESIDENT,OTHER,OTHER,4064.0,106008,20260225,TOTAL
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,2016,DC,11001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12723.0,311268,20260225,TOTAL
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,2016,DC,11001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,282830.0,311268,20260225,TOTAL
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,2016,DC,11001,US PRESIDENT,OTHER,OTHER,15715.0,311268,20260225,TOTAL
FLORIDA,ALACHUA,2016,FL,12001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,46834.0,128571,20260225,TOTAL
FLORIDA,ALACHUA,2016,FL,12001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,75820.0,128571,20260225,TOTAL
FLORIDA,ALACHUA,2016,FL,12001,US PRESIDENT,OTHER,OTHER,5917.0,128571,20260225,TOTAL
FLORIDA,BAY,2016,FL,12005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,62194.0,87453,20260225,TOTAL
FLORIDA,BAY,2016,FL,12005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21797.0,87453,20260225,TOTAL
FLORIDA,BAY,2016,FL,12005,US PRESIDENT,OTHER,OTHER,3462.0,87453,20260225,TOTAL
FLORIDA,BREVARD,2016,FL,12009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,181848.0,314752,20260225,TOTAL
FLORIDA,BREVARD,2016,FL,12009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,119679.0,314752,20260225,TOTAL
FLORIDA,BREVARD,2016,FL,12009,US PRESIDENT,OTHER,OTHER,13225.0,314752,20260225,TOTAL
FLORIDA,BROWARD,2016,FL,12011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,260951.0,831951,20260225,TOTAL
FLORIDA,BROWARD,2016,FL,12011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,553320.0,831951,20260225,TOTAL
FLORIDA,BROWARD,2016,FL,12011,US PRESIDENT,OTHER,OTHER,17680.0,831951,20260225,TOTAL
FLORIDA,CHARLOTTE,2016,FL,12015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,60218.0,96374,20260225,TOTAL
FLORIDA,CHARLOTTE,2016,FL,12015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33445.0,96374,20260225,TOTAL
FLORIDA,CHARLOTTE,2016,FL,12015,US PRESIDENT,OTHER,OTHER,2711.0,96374,20260225,TOTAL
FLORIDA,CITRUS,2016,FL,12017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,54456.0,79700,20260225,TOTAL
FLORIDA,CITRUS,2016,FL,12017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22789.0,79700,20260225,TOTAL
FLORIDA,CITRUS,2016,FL,12017,US PRESIDENT,OTHER,OTHER,2455.0,79700,20260225,TOTAL
FLORIDA,CLAY,2016,FL,12019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,74963.0,106483,20260225,TOTAL
FLORIDA,CLAY,2016,FL,12019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,27822.0,106483,20260225,TOTAL
FLORIDA,CLAY,2016,FL,12019,US PRESIDENT,OTHER,OTHER,3698.0,106483,20260225,TOTAL
FLORIDA,COLLIER,2016,FL,12021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,105423.0,170789,20260225,TOTAL
FLORIDA,COLLIER,2016,FL,12021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,61085.0,170789,20260225,TOTAL
FLORIDA,COLLIER,2016,FL,12021,US PRESIDENT,OTHER,OTHER,4281.0,170789,20260225,TOTAL
FLORIDA,DUVAL,2016,FL,12031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,211672.0,432695,20260225,TOTAL
FLORIDA,DUVAL,2016,FL,12031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,205704.0,432695,20260225,TOTAL
FLORIDA,DUVAL,2016,FL,12031,US PRESIDENT,OTHER,OTHER,15319.0,432695,20260225,TOTAL
FLORIDA,ESCAMBIA,2016,FL,12033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,88808.0,152469,20260225,TOTAL
FLORIDA,ESCAMBIA,2016,FL,12033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,57461.0,152469,20260225,TOTAL
FLORIDA,ESCAMBIA,2016,FL,12033,US PRESIDENT,OTHER,OTHER,6200.0,152469,20260225,TOTAL
FLORIDA,FLAGLER,2016,FL,12035,US PRESIDENT,DONALD TRUMP,REPUBLICAN,33850.0,57503,20260225,TOTAL
FLORIDA,FLAGLER,2016,FL,12035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22026.0,57503,20260225,TOTAL
FLORIDA,FLAGLER,2016,FL,12035,US PRESIDENT,OTHER,OTHER,1627.0,57503,20260225,TOTAL
FLORIDA,HERNANDO,2016,FL,12053,US PRESIDENT,DONALD TRUMP,REPUBLICAN,58970.0,93796,20260225,TOTAL
FLORIDA,HERNANDO,2016,FL,12053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31795.0,93796,20260225,TOTAL
FLORIDA,HERNANDO,2016,FL,12053,US PRESIDENT,OTHER,OTHER,3031.0,93796,20260225,TOTAL
FLORIDA,HILLSBOROUGH,2016,FL,12057,US PRESIDENT,DONALD TRUMP,REPUBLICAN,266870.0,597660,20260225,TOTAL
FLORIDA,HILLSBOROUGH,2016,FL,12057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,307896.0,597660,20260225,TOTAL
FLORIDA,HILLSBOROUGH,2016,FL,12057,US PRESIDENT,OTHER,OTHER,22894.0,597660,20260225,TOTAL
FLORIDA,INDIAN RIVER,2016,FL,12061,US PRESIDENT,DONALD TRUMP,REPUBLICAN,48620.0,80009,20260225,TOTAL
FLORIDA,INDIAN RIVER,2016,FL,12061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,29043.0,80009,20260225,TOTAL
FLORIDA,INDIAN RIVER,2016,FL,12061,US PRESIDENT,OTHER,OTHER,2346.0,80009,20260225,TOTAL
FLORIDA,LAKE,2016,FL,12069,US PRESIDENT,DONALD TRUMP,REPUBLICAN,102188.0,170462,20260225,TOTAL
FLORIDA,LAKE,2016,FL,12069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62838.0,170462,20260225,TOTAL
FLORIDA,LAKE,2016,FL,12069,US PRESIDENT,OTHER,OTHER,5436.0,170462,20260225,TOTAL
FLORIDA,LEE,2016,FL,12071,US PRESIDENT,DONALD TRUMP,REPUBLICAN,191551.0,326420,20260225,TOTAL
FLORIDA,LEE,2016,FL,12071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,124908.0,326420,20260225,TOTAL
FLORIDA,LEE,2016,FL,12071,US PRESIDENT,OTHER,OTHER,9961.0,326420,20260225,TOTAL
