"country","ID","countr","age_group","gender_bin","education","manipulation_check2","party","party2","education_bin","policy_ai_offshoregr_1","policy_ai_offshoregr_2","policy_ai_offshoregr_3","policy_ai_offshoregr_4","policy_ai_offshoregr_5","policy_ai_offshoregr_6","tables_policygr_1","tables_policygr_2","tables_policygr_3","tables_policygr_4","tables_policygr_5","tables_policygr_6","treat_offshoring","qtable_1","qtable_2","qtable_3","qtable_4","price_after_1","price_after_2","price_after_3","price_after_4","cs_after_1","cs_after_2","cs_after_3","cs_after_4","factory_after_1","factory_after_2","factory_after_3","factory_after_4","ds_after_1","ds_after_2","ds_after_3","ds_after_4","income","GeoPC_Region1","region","gender"
2,2184,"Canada","45 to 64","Man","College grad","Pass","CPC","CPC","College",2,2,4,4,2,3,2,2,4,5,3,3,"Offshoring",4,4,5,4,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 250","Unchanged at 200","Unchanged at 200","Decrease to 150","Middle",9,NA,"Man"
2,2185,"Canada","30 to 44","Man","Postgrad","Pass","LPC","LPC","College",4,4,4,2,4,4,5,5,5,3,4,5,"AI",5,5,5,5,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 400","Increase to 250","Unchanged at 200","Increase to 250","Decrease to 150","Middle",2,NA,"Man"
1,2186,"US","45 to 64","Woman","HS or less","Pass","Republican","Republican","No college",3,3,5,5,2,3,4,3,4,4,3,3,"Offshoring",4,2,NA,NA,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 75","Unchanged at 400","Unchanged at 400","Increase to 500","Unchanged at 400","Unchanged at 200","Unchanged at 200","Increase to 250","Unchanged at 200","Middle",NA,3,"Woman"
2,2187,"Canada","30 to 44","Woman","Postgrad","Pass","Other","Other","College",4,5,5,5,5,4,4,5,4,5,4,4,"Offshoring",4,1,3,4,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 300","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 150","Unchanged at 200","Increase to 250","Decrease to 150","High",11,NA,"Woman"
2,2188,"Canada","45 to 64","Woman","College grad","Fail","LPC","LPC","College",4,4,4,3,3,4,4,4,4,3,3,4,"AI",3,3,3,3,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Increase to 125","Increase to 125","Unchanged at 400","Decrease to 300","Unchanged at 400","Increase to 500","Increase to 250","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",7,NA,"Woman"
2,2189,"Canada","45 to 64","Man","College grad","Pass","LPC","LPC","College",5,5,5,3,1,5,5,5,5,1,1,5,"AI",3,5,2,4,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 75","Decrease to 300","Decrease to 300","Increase to 500","Decrease to 300","Increase to 250","Decrease to 150","Decrease to 150","Unchanged at 200","High",11,NA,"Man"
2,2190,"Canada","45 to 64","Man","College grad","Pass","NDP","NDP","College",3,5,3,3,5,4,2,4,3,2,4,5,"Offshoring",2,4,5,4,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 300","Unchanged at 400","Increase to 500","Decrease to 300","Decrease to 150","Unchanged at 200","Decrease to 150","Decrease to 150","Middle",9,NA,"Man"
2,2191,"Canada","45 to 64","Woman","HS or less","Pass","LPC","LPC","No college",4,4,5,4,3,5,4,5,4,4,3,4,"Offshoring",3,4,4,2,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 200","Increase to 250","Increase to 250","Increase to 250","Middle",1,NA,"Woman"
2,2192,"Canada","45 to 64","Woman","HS or less","Pass","CPC","CPC","No college",5,5,5,3,3,4,4,5,4,4,3,4,"Offshoring",4,4,2,3,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 150","Decrease to 150","Increase to 250","Unchanged at 200","Low",12,NA,"Woman"
2,2193,"Canada","65 or older","Woman","HS or less","Pass","LPC","LPC","No college",4,5,5,4,NA,5,5,5,5,5,5,5,"AI",3,2,2,2,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 250","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",9,NA,"Woman"
1,2194,"US","45 to 64","Woman","Some college","Fail","Democratic","Democratic","No college",4,4,4,4,4,4,4,4,4,4,4,4,"AI",4,4,4,4,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Increase to 125","Decrease to 300","Increase to 500","Decrease to 300","Increase to 500","Unchanged at 200","Increase to 250","Increase to 250","Increase to 250","Middle",NA,4,"Woman"
2,2195,"Canada","45 to 64","Man","HS or less","Pass","Other","Other","No college",5,5,5,3,2,4,5,5,5,3,3,5,"AI",1,1,5,5,"Decreases to 300$","Decreases to 300$","Decreases to 450$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Decrease to 300","Decrease to 300","Increase to 250","Increase to 250","Decrease to 150","Decrease to 150","Low",11,NA,"Man"
2,2196,"Canada","30 to 44","Woman","Postgrad","Fail","CPC","CPC","College",5,5,5,5,1,3,5,5,5,5,1,3,"AI",3,4,NA,NA,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 300","Unchanged at 400","Unchanged at 400","Increase to 500","Unchanged at 200","Decrease to 150","Decrease to 150","Increase to 250",NA,9,NA,"Woman"
1,2197,"US","30 to 44","Man","Some college","Pass","Republican","Republican","No college",3,1,4,5,4,4,2,1,4,5,4,4,"AI",2,2,5,5,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 500","Decrease to 150","Unchanged at 200","Increase to 250","Unchanged at 200","Middle",NA,3,"Man"
1,2198,"US","45 to 64","Man","Some college","Pass","Other","Other","No college",3,1,3,5,5,5,3,1,3,5,4,4,"Offshoring",2,3,3,3,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Decrease to 75","Increase to 125","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Increase to 250","Unchanged at 200","Middle",NA,3,"Man"
2,2199,"Canada","18 to 29","Man","HS or less","Fail","CPC","CPC","No college",1,5,5,5,2,5,2,5,2,5,2,2,"AI",3,3,3,3,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Unchanged at 400","Increase to 500","Decrease to 150","Decrease to 150","Unchanged at 200","Decrease to 150","Middle",9,NA,"Man"
1,2200,"US","45 to 64","Woman","HS or less","Pass","Democratic","Democratic","No college",4,4,4,2,2,4,4,4,4,2,3,5,"Offshoring",4,3,4,2,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Decrease to 75","Increase to 125","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",NA,2,"Woman"
2,2201,"Canada","45 to 64","Man","Some college","Pass","Other","Other","No college",3,3,4,4,3,3,3,3,4,3,3,3,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Increase to 125","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Unchanged at 400","Unchanged at 200","Decrease to 150","Unchanged at 200","Decrease to 150","Low",1,NA,"Man"
1,2202,"US","18 to 29","Woman","Postgrad","Fail","Democratic","Democratic","College",4,4,5,4,4,4,5,4,4,4,4,4,"Offshoring",4,4,3,4,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 500","Increase to 250","Unchanged at 200","Unchanged at 200","Increase to 250","Middle",NA,4,"Woman"
1,2203,"US","45 to 64","Woman","HS or less","Pass","Democratic","Democratic","No college",4,5,4,3,NA,4,NA,NA,4,NA,NA,4,"AI",NA,4,2,1,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Decrease to 300","Increase to 500","Increase to 250","Increase to 250","Unchanged at 200","Decrease to 150","Middle",NA,1,"Woman"
2,2204,"Canada","65 or older","Woman","HS or less","Fail","NDP","NDP","No college",3,5,5,3,5,5,5,5,5,2,4,NA,"Offshoring",NA,NA,NA,NA,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Decrease to 300","Unchanged at 400","Increase to 500","Unchanged at 400","Unchanged at 200","Increase to 250","Unchanged at 200","Unchanged at 200","Low",2,NA,"Woman"
1,2205,"US","30 to 44","Woman","Some college","Fail","Other","Other","No college",3,3,3,3,3,3,3,3,3,2,3,3,"AI",3,3,3,3,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 500","Decrease to 150","Decrease to 150","Unchanged at 200","Decrease to 150","Low",NA,3,"Woman"
1,2206,"US","18 to 29","Man","HS or less","Fail","Democratic","Democratic","No college",3,3,3,3,3,3,3,3,3,3,3,3,"Offshoring",NA,2,3,3,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 150","Unchanged at 200","Unchanged at 200","Decrease to 150",NA,NA,4,"Man"
1,2207,"US","65 or older","Woman","HS or less","Fail","Other","Other","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,4,"Woman"
2,2208,"Canada","45 to 64","Man","Some college","Fail","Other","Other","No college",2,2,2,2,2,2,3,3,3,3,3,3,"AI",2,2,2,2,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Increase to 125","Unchanged at 100","Increase to 500","Increase to 500","Increase to 500","Decrease to 300","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150","Middle",9,NA,"Man"
1,2209,"US","65 or older","Woman","Postgrad","Fail","Democratic","Democratic","College",4,5,3,4,4,5,5,NA,NA,5,NA,5,"Offshoring",1,2,1,1,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 300","Increase to 500","Unchanged at 400","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Increase to 250","Middle",NA,1,"Woman"
1,2210,"US","18 to 29","Woman","Postgrad","Pass","Democratic","Democratic","College",4,4,4,4,4,4,4,4,4,4,4,4,"Offshoring",4,4,4,5,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 75","Unchanged at 400","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 200","Unchanged at 200","Unchanged at 200","Decrease to 150","High",NA,3,"Woman"
2,2211,"Canada","18 to 29","Woman","HS or less","Pass","CPC","CPC","No college",4,5,5,5,NA,4,4,5,5,5,NA,5,"AI",1,1,1,1,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 300","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 250","Decrease to 150","Unchanged at 200","Decrease to 150","High",3,NA,"Woman"
1,2212,"US","45 to 64","Woman","HS or less","Pass","Other","Republican","No college",5,5,4,3,NA,3,4,5,3,2,NA,5,"AI",NA,NA,2,2,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 75","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Unchanged at 200","Decrease to 150","Decrease to 150","Middle",NA,4,"Woman"
1,2213,"US","30 to 44","Woman","HS or less","Pass","Republican","Republican","No college",5,5,5,4,4,4,5,5,5,4,4,5,"Offshoring",2,2,2,2,"Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 100","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Decrease to 300","Increase to 500","Unchanged at 200","Decrease to 150","Unchanged at 200","Decrease to 150","Middle",NA,3,"Woman"
1,2214,"US","45 to 64","Woman","HS or less","Pass","Democratic","Democratic","No college",5,5,4,2,3,5,4,4,4,2,2,5,"Offshoring",2,1,2,2,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Decrease to 300","Decrease to 300","Increase to 250","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",NA,1,"Woman"
1,2215,"US","65 or older","Woman","Postgrad","Fail","Republican","Republican","College",4,1,4,5,3,3,4,3,4,5,4,3,"Offshoring",4,3,3,4,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Decrease to 75","Increase to 125","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Increase to 500","Unchanged at 200","Increase to 250","Decrease to 150","Unchanged at 200","Middle",NA,3,"Woman"
2,2216,"Canada","45 to 64","Woman","HS or less","Pass","CPC","CPC","No college",1,2,3,5,3,4,2,2,4,5,4,4,"AI",1,3,3,3,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Increase to 250","Middle",12,NA,"Woman"
2,2217,"Canada","18 to 29","Man","Some college","Pass","LPC","LPC","No college",5,5,5,2,1,4,5,5,5,2,1,4,"AI",3,3,2,1,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Increase to 125","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Unchanged at 200","Unchanged at 200","Unchanged at 200",NA,1,NA,"Man"
2,2218,"Canada","30 to 44","Man","Some college","Pass","CPC","CPC","No college",3,3,3,3,3,3,3,3,3,3,3,3,"Offshoring",NA,NA,NA,NA,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Decrease to 75","Increase to 125","Decrease to 75","Increase to 125","Unchanged at 400","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150",NA,5,NA,"Man"
2,2219,"Canada","30 to 44","Man","HS or less","Fail","CPC","CPC","No college",5,5,5,5,5,5,5,5,5,5,5,5,"Offshoring",5,5,5,5,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 500","Decrease to 150","Unchanged at 200","Unchanged at 200","Decrease to 150","Middle",9,NA,"Man"
2,2220,"Canada","65 or older","Woman","HS or less","Pass","CPC","CPC","No college",3,4,4,3,NA,4,4,4,5,3,NA,3,"AI",4,NA,NA,NA,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 200","Decrease to 150","Increase to 250","Unchanged at 200","Middle",2,NA,"Woman"
1,2221,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",2,3,3,3,3,2,3,4,3,5,3,3,"AI",4,4,NA,NA,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 300","Increase to 250","Decrease to 150","Decrease to 150","Unchanged at 200","Low",NA,3,"Man"
2,2222,"Canada","45 to 64","Man","Some college","Fail","NDP","NDP","No college",5,5,5,5,1,5,5,5,5,5,5,5,"Offshoring",5,1,1,1,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 150","Decrease to 150","Increase to 250","Increase to 250","High",2,NA,"Man"
2,2223,"Canada","45 to 64","Man","College grad","Fail","CPC","CPC","College",2,3,4,5,4,4,4,2,4,5,4,4,"AI",4,3,3,3,"Decreases to 300$","Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Increase to 125","Unchanged at 100","Decrease to 75","Unchanged at 100","Unchanged at 400","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 150","Decrease to 150","Increase to 250","Decrease to 150","Low",2,NA,"Man"
2,2224,"Canada","45 to 64","Woman","HS or less","Fail","LPC","LPC","No college",1,5,4,5,5,3,3,4,3,5,4,4,"AI",NA,4,4,3,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 400","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Increase to 250","Low",12,NA,"Woman"
